,Text,Sentiments
200,"BAHIA COCOA REVIEW
  Showers continued throughout the week in
  the Bahia cocoa zone, alleviating the drought since early
  January and improving prospects for the coming temporao,
  although normal humidity levels have not been restored,
  Comissaria Smith said in its weekly review.
      The dry period means the temporao will be late this year.
      Arrivals for the week ended February 22 were 155,221 bags
  of 60 kilos making a cumulative total for the season of 5.93
  mln against 5.81 at the same stage last year. Again it seems
  that cocoa delivered earlier on consignment was included in the
  arrivals figures.
      Comissaria Smith said there is still some doubt as to how
  much old crop cocoa is still available as harvesting has
  practically come to an end. With total Bahia crop estimates
  around 6.4 mln bags and sales standing at almost 6.2 mln there
  are a few hundred thousand bags still in the hands of farmers,
  middlemen, exporters and processors.
      There are doubts as to how much of this cocoa would be fit
  for export as shippers are now experiencing dificulties in
  obtaining +Bahia superior+ certificates.
      In view of the lower quality over recent weeks farmers have
  sold a good part of their cocoa held on consignment.
      Comissaria Smith said spot bean prices rose to 340 to 350
  cruzados per arroba of 15 kilos.
      Bean shippers were reluctant to offer nearby shipment and
  only limited sales were booked for March shipment at 1,750 to
  1,780 dlrs per tonne to ports to be named.
      New crop sales were also light and all to open ports with
  June/July going at 1,850 and 1,880 dlrs and at 35 and 45 dlrs
  under New York july, Aug/Sept at 1,870, 1,875 and 1,880 dlrs
  per tonne FOB.
      Routine sales of butter were made. March/April sold at
  4,340, 4,345 and 4,350 dlrs.
      April/May butter went at 2.27 times New York May, June/July
  at 4,400 and 4,415 dlrs, Aug/Sept at 4,351 to 4,450 dlrs and at
  2.27 and 2.28 times New York Sept and Oct/Dec at 4,480 dlrs and
  2.27 times New York Dec, Comissaria Smith said.
      Destinations were the U.S., Covertible currency areas,
  Uruguay and open ports.
      Cake sales were registered at 785 to 995 dlrs for
  March/April, 785 dlrs for May, 753 dlrs for Aug and 0.39 times
  New York Dec for Oct/Dec.
      Buyers were the U.S., Argentina, Uruguay and convertible
  currency areas.
      Liquor sales were limited with March/April selling at 2,325
  and 2,380 dlrs, June/July at 2,375 dlrs and at 1.25 times New
  York July, Aug/Sept at 2,400 dlrs and at 1.25 times New York
  Sept and Oct/Dec at 1.25 times New York Dec, Comissaria Smith
  said.
      Total Bahia sales are currently estimated at 6.13 mln bags
  against the 1986/87 crop and 1.06 mln bags against the 1987/88
  crop.
      Final figures for the period to February 28 are expected to
  be published by the Brazilian Cocoa Trade Commission after
  carnival which ends midday on February 27.
  

",0
201,"NATIONAL AVERAGE PRICES FOR FARMER-OWNED RESERVE
  The U.S. Agriculture Department
  reported the farmer-owned reserve national five-day average
  price through February 25 as follows (Dlrs/Bu-Sorghum Cwt) -
           Natl   Loan           Release   Call
           Avge   Rate-X  Level    Price  Price
   Wheat   2.55   2.40       IV     4.65     --
                              V     4.65     --
                             VI     4.45     --
   Corn    1.35   1.92       IV     3.15   3.15
                              V     3.25     --
   X - 1986 Rates.
  
            Natl   Loan          Release   Call
            Avge   Rate-X  Level   Price  Price
   Oats     1.24   0.99        V    1.65    -- 
   Barley   n.a.   1.56       IV    2.55   2.55
                               V    2.65    -- 
   Sorghum  2.34   3.25-Y     IV    5.36   5.36
                               V    5.54    -- 
      Reserves I, II and III have matured. Level IV reflects
  grain entered after Oct 6, 1981 for feedgrain and after July
  23, 1981 for wheat. Level V wheat/barley after 5/14/82,
  corn/sorghum after 7/1/82. Level VI covers wheat entered after
  January 19, 1984.  X-1986 rates. Y-dlrs per CWT (100 lbs).
  n.a.-not available.
  

",0
202,"ARGENTINE 1986/87 GRAIN/OILSEED REGISTRATIONS
  Argentine grain board figures show
  crop registrations of grains, oilseeds and their products to
  February 11, in thousands of tonnes, showing those for futurE
  shipments month, 1986/87 total and 1985/86 total to February
  12, 1986, in brackets:
      Bread wheat prev 1,655.8, Feb 872.0, March 164.6, total
  2,692.4 (4,161.0).
      Maize Mar 48.0, total 48.0 (nil).
      Sorghum nil (nil)
      Oilseed export registrations were:
      Sunflowerseed total 15.0 (7.9)
      Soybean May 20.0, total 20.0 (nil)
      The board also detailed export registrations for
  subproducts, as follows,
      SUBPRODUCTS
      Wheat prev 39.9, Feb 48.7, March 13.2, Apr 10.0, total
  111.8 (82.7) .
      Linseed prev 34.8, Feb 32.9, Mar 6.8, Apr 6.3, total 80.8
  (87.4).
      Soybean prev 100.9, Feb 45.1, MAr nil, Apr nil, May 20.0,
  total 166.1 (218.5).
      Sunflowerseed prev 48.6, Feb 61.5, Mar 25.1, Apr 14.5,
  total 149.8 (145.3).
      Vegetable oil registrations were :         
      Sunoil prev 37.4, Feb 107.3, Mar 24.5, Apr 3.2, May nil,
  Jun 10.0, total 182.4 (117.6).                  
      Linoil prev 15.9, Feb 23.6, Mar 20.4, Apr 2.0, total 61.8,
  (76.1).                         
      Soybean oil prev 3.7, Feb 21.1, Mar nil, Apr 2.0, May 9.0,
  Jun 13.0, Jul 7.0, total 55.8 (33.7).        REUTER
  

",0
203,"COMPUTER TERMINAL SYSTEMS &lt;CPML> COMPLETES SALE
  Computer Terminal Systems Inc said
  it has completed the sale of 200,000 shares of its common
  stock, and warrants to acquire an additional one mln shares, to
  &lt;Sedio N.V.> of Lugano, Switzerland for 50,000 dlrs.
      The company said the warrants are exercisable for five
  years at a purchase price of .125 dlrs per share.
      Computer Terminal said Sedio also has the right to buy
  additional shares and increase its total holdings up to 40 pct
  of the Computer Terminal's outstanding common stock under
  certain circumstances involving change of control at the
  company.
      The company said if the conditions occur the warrants would
  be exercisable at a price equal to 75 pct of its common stock's
  market price at the time, not to exceed 1.50 dlrs per share.
      Computer Terminal also said it sold the technolgy rights to
  its Dot Matrix impact technology, including any future
  improvements, to &lt;Woodco Inc> of Houston, Tex. for 200,000
  dlrs. But, it said it would continue to be the exclusive
  worldwide licensee of the technology for Woodco.
      The company said the moves were part of its reorganization
  plan and would help pay current operation costs and ensure
  product delivery.
      Computer Terminal makes computer generated labels, forms,
  tags and ticket printers and terminals.
  

",0
204,"COBANCO INC &lt;CBCO> YEAR NET
  Shr 34 cts vs 1.19 dlrs
      Net 807,000 vs 2,858,000
      Assets 510.2 mln vs 479.7 mln
      Deposits 472.3 mln vs 440.3 mln
      Loans 299.2 mln vs 327.2 mln
      Note: 4th qtr not available. Year includes 1985
  extraordinary gain from tax carry forward of 132,000 dlrs, or
  five cts per shr.
  

",0
205,"OHIO MATTRESS &lt;OMT> MAY HAVE LOWER 1ST QTR NET
  Ohio Mattress Co said its first
  quarter, ending February 28, profits may be below the 2.4 mln
  dlrs, or 15 cts a share, earned in the first quarter of fiscal
  1986.
      The company said any decline would be due to expenses
  related to the acquisitions in the middle of the current
  quarter of seven licensees of Sealy Inc, as well as 82 pct of
  the outstanding capital stock of Sealy.
      Because of these acquisitions, it said, first quarter sales
  will be substantially higher than last year's 67.1 mln dlrs.
      Noting that it typically reports first quarter results in
  late march, said the report is likely to be issued in early
  April this year.
      It said the delay is due to administrative considerations,
  including conducting appraisals, in connection with the
  acquisitions.
  

",0
206,"AM INTERNATIONAL INC &lt;AM> 2ND QTR JAN 31
  Oper shr loss two cts vs profit seven cts
      Oper shr profit 442,000 vs profit 2,986,000
      Revs 291.8 mln vs 151.1 mln
      Avg shrs 51.7 mln vs 43.4 mln
      Six mths
      Oper shr profit nil vs profit 12 cts
      Oper net profit 3,376,000 vs profit 5,086,000
      Revs 569.3 mln vs 298.5 mln
      Avg shrs 51.6 mln vs 41.1 mln
      NOTE: Per shr calculated after payment of preferred
  dividends.
      Results exclude credits of 2,227,000 or four cts and
  4,841,000 or nine cts for 1986 qtr and six mths vs 2,285,000 or
  six cts and 4,104,000 or 11 cts for prior periods from
  operating loss carryforwards.
  

",0
207,"BROWN-FORMAN INC &lt;BFD> 4TH QTR NET
  Shr one dlr vs 73 cts
      Net 12.6 mln vs 15.8 mln
      Revs 337.3 mln vs 315.2 mln
      Nine mths
      Shr 3.07 dlrs vs 3.08 dlrs
      Net 66 mln vs 66.2 mln
      Revs 1.59 billion vs 997.1 mln
  

",0
208,"DEAN FOODS &lt;DF> SEES STRONG 4TH QTR EARNINGS
  Dean Foods Co expects earnings for the
  fourth quarter ending May 30 to exceed those of the same
  year-ago period, Chairman Kenneth Douglas told analysts.
      In the fiscal 1986 fourth quarter the food processor
  reported earnings of 40 cts a share.
      Douglas also said the year's sales should exceed 1.4
  billion dlrs, up from 1.27 billion dlrs the prior year.
      He repeated an earlier projection that third-quarter
  earnings ""will probably be off slightly"" from last year's 40
  cts a share, falling in the range of 34 cts to 36 cts a share.
      Douglas said it was too early to project whether the
  anticipated fourth quarter performance would be ""enough for us
  to exceed the prior year's overall earnings"" of 1.53 dlrs a
  share.
      In 1988, Douglas said Dean should experience ""a 20 pct
  improvement in our bottom line from effects of the tax reform
  act alone.""
      President Howard Dean said in fiscal 1988 the company will
  derive  benefits of various dairy and frozen vegetable
  acquisitions from Ryan Milk to the Larsen Co.
      Dean also said the company will benefit from its
  acquisition in late December of Elgin Blenders Inc, West
  Chicago.
      He said the company is a major shareholder of E.B.I. Foods
  Ltd, a United Kingdom blender, and has licensing arrangements
  in Australia, Canada, Brazil and Japan.
      ""It provides ann entry to McDonalds Corp &lt;MCD> we've been
  after for years,"" Douglas told analysts.
  

",0
209,"BONUS WHEAT FLOUR FOR NORTH YEMEN  -- USDA
  The Commodity Credit Corporation, CCC,
  has accepted an export bonus offer to cover the sale of 37,000
  long tons of wheat flour to North Yemen, the U.S. Agriculture
  Department said.
      The wheat four is for shipment March-May and the bonus
  awarded was 119.05 dlrs per tonnes and will be paid in the form
  of commodities from the CCC inventory.
      The bonus was awarded to the Pillsbury Company.
      The wheat flour purchases complete the Export Enhancement
  Program initiative announced in April, 1986, it said.
  

",0
210,"MAGMA LOWERS COPPER 0.75 CENT TO 66 CTS
  Magma Copper Co, a subsidiary of Newmont
  Mining Corp, said it is cutting its copper cathode price by
  0.75 cent to 66 cents a lb, effective immediately.
  

",0
211,"BROWN-FORMAN &lt;BFDB> SETS STOCK SPLIT, UPS PAYOUT
  Brown-Forman Inc said its board
  has approved a three-for-two stock split and a 35 pct increase
  in the company cash dividend.
      The company cited its improved earnings outlook and
  continued strong cash flow as reasons for raising the dividend.
      Brown-Forman said the split of its Class A and Class B
  common shares would be effective March 13.
      The company said directors declared a quarterly cash
  dividend on each new share of both classes of 28 cts, payable
  April one to holders of record March 20. Prior to the split,
  the company had paid 31 cts quarterly.
      Brown-Forman today reported a 37 pct increase in third 
  quarter profits to 21.6 mln dlrs, or 1.00 dlr a share, on a
  seven pct increase in sales to a record 337 mln dlrs.
      Brown-Forman said nine month profits declined a bit to 66.0
  mln dlrs, or 3.07 dlrs a share, from 66.2 mln dlrs, or 3.08
  dlrs a share, a year earlier due to a second quarter charge of
  37 cts a share for restructuring its beverage operations.
      The company said lower corporate tax rates and the
  restructuring ""are expected to substantially improve
  Brown-Forman's earnings and cash flow in fiscal 1988.""
  

",0
212,"ESQUIRE RADIO AND ELECTRONICS INC &lt;EE> 4TH QTR
  Shr profit 15 cts vs profit four cts
      Annual div 72 cts vs 72 cts prior yr
      Net profit 72,000 vs profit 16,000
      Revs 7,075,000 vs 2,330,000
      12 mths
      Shr profit 42 cts vs loss 11 cts
      Net profit 203,000 vs loss 55,000
      Revs 16.1 mln vs 3,971,000
      NOTE: annual dividend payable April 10, 1987, to
  stockholders of record on March 27, 1987.
  

",0
213,"UNITED PRESIDENTIAL CORP &lt;UPCO> 4TH QTR NET
  Shr 39 cts vs 50 cts
      Net 1,545,160 vs 2,188,933
      Revs 25.2 mln vs 19.5 mln
      Year
      Shr 1.53 dlrs vs 1.21 dlrs
      Net 6,635,318 vs 5,050,044
      Revs 92.2 mln vs 77.4 mln
      NOTE: Results include adjustment of 848,600 dlrs or 20 cts
  shr for 1986 year and both 1985 periods from improvement in
  results of its universal life business than first estimated.
  

",0
214,"JANUARY HOUSING SALES DROP, REALTY GROUP SAYS
  Sales of previously owned homes
  dropped 14.5 pct in January to a seasonally adjusted annual
  rate of 3.47 mln units, the National Association of Realtors
  (NAR) said.
      But the December rate of 4.06 mln units had been the
  highest since the record 4.15 mln unit sales rate set in
  November 1978, the group said.
      ""The drop in January is not surprising considering that a
  significant portion of December's near-record pace was made up
  of sellers seeking to get favorable capital gains treatment
  under the old tax laws,"" said the NAR's John Tuccillo.
  

",0
