id,DataBatch,Date,TotalVolume,4046,4225,4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region,AveragePrice
8012,0,2015-12-27,61654.94,1377.63,37760.21,3204.01,19313.09,11289.8,7288.66,734.63,conventional,Louisville,1.04
8013,43,2017-03-05,174567.14,80177.15,47353.34,2909.17,44127.48,28421.5,15705.98,0.0,conventional,Pittsburgh,1.02
8014,32,2017-05-21,8759.49,76.82,1259.86,0.0,7422.81,2038.26,5384.55,0.0,organic,Indianapolis,0.92
8015,39,2015-03-29,238992.24,56270.21,71237.73,44155.0,67329.3,66273.35,1055.95,0.0,conventional,RaleighGreensboro,1.23
8016,3,2016-12-04,207482.67,3426.07,160247.2,591.16,43218.24,42957.73,124.81,135.7,conventional,HartfordSpringfield,1.54
8017,8,2018-01-28,13996.05,145.91,6494.37,156.02,7199.75,6924.72,275.03,0.0,organic,RaleighGreensboro,1.9
8018,46,2016-02-07,17201.44,643.01,7814.15,346.1,8398.18,2034.08,6364.1,0.0,organic,BaltimoreWashington,1.66
8019,52,2017-01-01,129948.23,4845.77,117027.41,200.36,7874.69,7866.86,7.83,0.0,conventional,Albany,1.47
8020,3,2015-12-06,8216.98,4787.28,85.7,0.0,3344.0,3344.0,0.0,0.0,organic,Houston,1.49
8021,14,2016-09-18,826738.9,377761.66,206297.66,11915.14,230764.44,93337.58,137426.86,0.0,conventional,PhoenixTucson,1.0
8022,6,2015-11-15,9857.51,5342.4,45.23,0.0,4469.88,4469.88,0.0,0.0,organic,Houston,1.5
8023,22,2016-07-24,581023.47,85459.65,163758.14,1555.09,330250.59,329976.05,114.66,159.88,conventional,Seattle,1.1
8024,29,2015-06-07,1381.67,2.63,1262.37,0.0,116.67,116.67,0.0,0.0,organic,Boise,2.24
8025,50,2015-01-11,2217.82,12.82,956.07,0.0,1248.93,1248.93,0.0,0.0,organic,Boston,1.94
8026,9,2018-01-21,872673.39,147297.68,233968.98,14834.26,476572.47,101867.53,374703.83,1.11,conventional,Denver,1.16
8027,28,2016-06-12,666340.59,108550.27,178700.42,12433.23,366656.67,365830.13,512.07,314.47,conventional,Seattle,1.01
8028,36,2015-04-19,184979.95,101449.24,38169.29,33.73,45327.69,45322.98,4.71,0.0,conventional,StLouis,1.34
8029,7,2018-02-04,27155.44,10163.94,216.52,0.0,16774.98,16644.99,129.99,0.0,organic,Houston,1.43
8030,5,2015-11-22,737834.48,441712.62,220374.84,11102.75,64644.27,63088.81,1555.46,0.0,conventional,PhoenixTucson,0.77
8031,19,2017-08-20,16040.58,333.17,6341.29,2.76,9363.36,9363.36,0.0,0.0,organic,HartfordSpringfield,2.19
8032,1,2015-12-20,2787.93,116.92,171.24,17.81,2481.96,1452.29,1029.67,0.0,organic,HarrisburgScranton,2.09
8033,31,2015-05-24,12299.69,6688.91,4328.35,0.0,1282.43,343.14,939.29,0.0,organic,LasVegas,1.33
8034,17,2016-08-28,5775721.7,3166009.65,1144644.7,17935.73,1447131.62,1259357.5,142470.58,45303.54,conventional,SouthCentral,0.84
8035,51,2015-01-04,198735.26,125713.89,34555.73,53.54,38412.1,38400.99,11.11,0.0,conventional,StLouis,1.15
8036,19,2015-08-16,968899.09,565965.79,297434.65,3479.25,102019.4,65764.02,36255.38,0.0,conventional,Houston,0.92
8037,24,2015-07-12,245528.89,133073.61,53986.68,73.35,58395.25,41732.15,16663.1,0.0,conventional,Orlando,1.22
8038,17,2017-09-03,9273.64,124.6,825.16,0.0,8323.88,8305.42,18.46,0.0,organic,GrandRapids,1.26
8039,40,2017-03-26,254599.21,52944.04,131659.03,340.26,69655.88,68119.1,1536.78,0.0,conventional,HarrisburgScranton,1.38
8040,26,2016-06-26,38645.77,3521.45,14622.04,389.08,20113.2,18563.31,1549.89,0.0,organic,NewYork,2.23
8041,1,2018-03-18,5278752.32,2993709.42,397715.46,17560.86,1869766.58,1246650.93,611691.39,11424.26,conventional,Southeast,1.07
8042,6,2015-11-15,3888.18,1643.11,1661.96,0.0,583.11,470.0,113.11,0.0,organic,Atlanta,1.85
8043,13,2017-10-01,22744.08,259.99,164.27,6.71,22313.11,22313.11,0.0,0.0,organic,HarrisburgScranton,1.5
8044,5,2018-02-18,2749718.75,1148398.39,357520.77,74811.86,1168987.73,1089251.46,33031.23,46705.04,conventional,LosAngeles,1.08
8045,43,2017-03-05,17135.45,481.81,1790.33,0.0,14863.31,122.78,14740.53,0.0,organic,Nashville,0.51
8046,29,2016-06-05,221144.08,124676.22,32124.3,784.2,63559.36,19483.21,40946.71,3129.44,conventional,Jacksonville,0.95
8047,31,2015-05-24,440574.33,15940.65,277233.41,1055.58,146344.69,129470.64,16871.38,2.67,conventional,Philadelphia,1.4
8048,43,2016-02-28,30084.47,4713.24,1955.11,23.17,23392.95,15001.1,8391.85,0.0,organic,Denver,1.06
8049,13,2017-10-01,10741.93,140.46,4331.2,147.11,6123.16,5873.99,249.17,0.0,organic,RaleighGreensboro,3.0
8050,37,2017-04-16,45803.57,3515.55,5519.58,13.66,36754.78,235.96,36518.82,0.0,organic,Portland,1.15
8051,5,2016-11-20,5122.16,351.78,41.08,0.0,4729.3,2454.44,2274.86,0.0,organic,Tampa,1.5
8052,35,2016-04-24,6498.57,1393.96,52.58,0.0,5052.03,5048.7,3.33,0.0,organic,MiamiFtLauderdale,1.39
8053,5,2015-11-22,49426.32,22587.08,3632.0,0.0,23207.24,23045.62,161.62,0.0,organic,SouthCentral,1.53
8054,19,2017-08-20,133248.29,3356.9,26728.65,4.85,102918.29,83092.11,19826.18,0.0,organic,GreatLakes,1.6
8055,32,2016-05-15,6897.54,83.19,4760.89,0.0,2053.46,1488.5,564.96,0.0,organic,Roanoke,1.35
8056,22,2016-07-24,3652.3,368.81,1438.47,0.0,1845.02,1444.45,400.57,0.0,organic,Indianapolis,1.71
8057,23,2015-07-19,1186878.88,684455.16,364124.15,4970.49,133329.08,115942.32,17379.41,7.35,conventional,DallasFtWorth,0.82
8058,3,2017-12-10,575854.08,23492.14,418502.09,518.51,133341.34,113064.75,20276.59,0.0,conventional,Philadelphia,1.23
8059,27,2015-06-21,2344.24,18.73,1652.88,0.0,672.63,224.99,447.64,0.0,organic,Louisville,1.46
8060,40,2016-03-20,224942.74,3139.27,132074.69,16430.07,73298.71,18928.9,50472.61,3897.2,conventional,CincinnatiDayton,0.9
8061,6,2016-11-13,277735.11,93242.35,144958.18,1255.02,38279.56,38273.66,5.9,0.0,conventional,Sacramento,1.62
8062,5,2018-02-18,14413.06,468.13,3416.33,60.67,10467.93,10254.64,213.29,0.0,organic,RichmondNorfolk,1.45
8063,29,2017-06-11,21264.93,596.81,3255.0,0.0,17413.12,1650.58,15762.54,0.0,organic,Columbus,0.83
8064,5,2015-11-22,7668.48,71.07,394.69,0.0,7202.72,7202.72,0.0,0.0,organic,Boston,1.27
8065,7,2015-11-08,4205775.44,86385.14,3333003.32,4491.79,781895.19,645890.25,136004.94,0.0,conventional,Northeast,1.1
8066,2,2016-12-11,1864.49,0.0,461.87,0.0,1402.62,433.41,969.21,0.0,organic,Boise,1.52
8067,51,2016-01-03,86759.88,39315.96,8067.87,579.95,38796.1,19654.52,19141.58,0.0,organic,Southeast,1.32
8068,31,2017-05-28,237363.56,55170.16,89547.81,8529.56,84116.03,80490.49,3625.54,0.0,conventional,Charlotte,1.5
8069,27,2017-06-25,4087.75,512.79,2421.93,0.0,1153.03,1149.69,3.34,0.0,organic,Jacksonville,2.25
8070,52,2017-01-01,1376.7,71.65,192.63,0.0,1112.42,1112.42,0.0,0.0,organic,Albany,1.87
8071,19,2016-08-14,4592.37,390.91,1704.93,0.0,2496.53,1353.5,1143.03,0.0,organic,Indianapolis,1.67
8072,44,2015-02-22,24794.39,4987.23,6082.18,28.78,13696.2,1180.0,12516.2,0.0,organic,Denver,1.4
8073,11,2017-10-15,109664.86,47436.39,16441.16,663.58,45123.73,38814.65,6307.78,1.3,conventional,Columbus,1.71
8074,34,2016-05-01,42867608.54,13748944.38,15899858.37,1414364.49,11804441.3,8376124.32,3365582.11,62734.87,conventional,TotalUS,0.84
8075,43,2015-03-01,670820.5,101528.39,487873.51,5507.38,75911.22,38246.75,37664.47,0.0,conventional,Denver,1.03
8076,31,2016-05-22,151840.62,1949.63,84537.07,4986.35,60367.57,50741.23,7308.23,2318.11,conventional,GrandRapids,1.31
8077,15,2016-09-11,6059764.51,2297601.9,1976499.46,114241.36,1671421.79,1576949.54,66072.42,28399.83,conventional,California,1.12
8078,12,2015-10-04,2233935.94,467701.3,1070891.86,194003.8,501338.98,438547.27,61454.54,1337.17,conventional,Midsouth,1.18
8079,27,2016-06-19,7924.1,2678.04,2060.17,8.9,3176.99,3176.99,0.0,0.0,organic,StLouis,1.83
8080,5,2015-11-22,148242.89,44462.58,69493.08,6545.55,27741.68,27736.4,2.64,2.64,conventional,RichmondNorfolk,1.01
8081,45,2016-02-14,203205.09,103368.34,42830.57,8627.2,48378.98,32189.53,16189.45,0.0,conventional,Nashville,0.88
8082,39,2016-03-27,3215.76,101.0,1477.5,0.0,1637.26,663.33,973.93,0.0,organic,Indianapolis,1.4
8083,5,2018-02-18,11165.57,429.96,4037.32,0.0,6698.29,5920.95,777.34,0.0,organic,Atlanta,1.56
8084,49,2016-01-17,5735627.03,2836077.92,1756468.7,373209.85,769870.56,621920.46,136801.89,11148.21,conventional,SouthCentral,0.81
8085,12,2015-10-04,7423.5,2743.66,3550.81,0.0,1129.03,0.0,1129.03,0.0,organic,Atlanta,1.79
8086,35,2016-04-24,8840.73,1726.1,6795.19,0.0,319.44,319.44,0.0,0.0,organic,Sacramento,2.01
8087,15,2015-09-13,85919.67,1730.17,56765.08,5424.16,22000.26,9468.95,11295.37,1235.94,conventional,Louisville,0.98
8088,25,2016-07-03,9057.29,1931.88,6761.58,0.0,363.83,363.83,0.0,0.0,organic,Sacramento,2.13
8089,51,2017-01-08,132079.47,10600.01,29899.55,310.93,91268.98,86129.69,5139.29,0.0,organic,Northeast,1.99
8090,1,2015-12-20,73826.41,5825.64,17999.1,2401.24,47600.43,40812.08,6788.35,0.0,organic,Northeast,1.77
8091,47,2016-01-31,805039.06,236160.56,431120.43,57834.69,79923.38,79401.44,382.4,139.54,conventional,SanFrancisco,1.27
8092,34,2015-05-03,1282852.08,652304.49,509069.75,9753.52,111724.32,104797.33,6148.99,778.0,conventional,DallasFtWorth,0.77
8093,26,2016-06-26,329620.35,3520.61,245341.16,263.38,80495.2,77811.88,318.32,2365.0,conventional,HartfordSpringfield,1.41
8094,7,2016-11-06,43201.25,5866.3,10066.67,1872.81,25395.47,18106.52,7288.95,0.0,organic,Plains,1.76
8095,15,2016-09-11,14786.96,553.66,3278.67,0.0,10954.63,2812.11,8142.52,0.0,organic,Nashville,0.93
8096,15,2017-09-17,3779.04,9.05,993.21,0.0,2776.78,713.34,2063.44,0.0,organic,Louisville,2.12
8097,23,2016-07-17,13916.21,1024.5,3135.0,681.36,9075.35,6516.71,2558.64,0.0,organic,SouthCarolina,1.32
8098,8,2018-01-28,559460.44,267126.26,37573.74,1661.8,253098.64,165156.6,83774.26,4167.78,conventional,Atlanta,1.08
8099,7,2018-02-04,391780.25,186689.66,15471.74,466.2,189152.65,141976.99,45308.77,1866.89,conventional,Nashville,0.8
8100,25,2016-07-03,15452.08,9887.91,49.34,0.0,5514.83,5392.05,122.78,0.0,organic,Houston,1.29
8101,10,2016-10-16,247656.68,91951.02,64317.25,17584.71,73803.7,70168.55,3635.15,0.0,conventional,RaleighGreensboro,1.37
8102,11,2016-10-09,276819.57,3166.45,100995.03,1223.02,171435.07,21810.18,149624.89,0.0,conventional,CincinnatiDayton,1.01
8103,14,2016-09-18,7887.03,2974.46,3091.3,0.0,1821.27,1494.69,326.58,0.0,organic,PhoenixTucson,2.13
8104,41,2015-03-15,301852.8,6236.37,247092.81,90.6,48433.02,48390.8,42.22,0.0,conventional,NorthernNewEngland,1.15
8105,29,2017-06-11,155040.89,31085.3,50163.3,93.77,73698.52,70183.05,610.47,2905.0,conventional,Roanoke,1.16
8106,7,2018-02-04,365637.29,206007.07,24133.66,480.95,135015.61,79274.34,55614.6,126.67,conventional,Jacksonville,0.96
8107,7,2017-11-12,202129.0,11814.0,89236.0,1037.0,100042.0,36175.0,63702.0,165.0,conventional,Indianapolis,1.03
8108,47,2015-02-01,776237.93,165259.75,535324.57,15903.81,59749.8,48200.04,11547.81,1.95,conventional,Portland,0.98
8109,6,2015-11-15,643402.84,146061.83,213666.13,9650.82,274024.06,273223.43,0.0,800.63,conventional,Seattle,0.93
8110,36,2017-04-23,117579.21,48209.57,24388.1,1515.43,43466.11,35733.48,7732.63,0.0,conventional,Pittsburgh,1.34
8111,10,2015-10-18,1856337.85,23873.63,1598365.27,1173.01,232925.94,181854.71,51069.15,2.08,conventional,NewYork,0.97
8112,42,2016-03-06,24869.6,1787.24,22321.65,0.0,760.71,760.71,0.0,0.0,organic,SanFrancisco,2.31
8113,49,2016-01-17,665217.66,4392.86,486767.87,32505.74,141551.19,141307.39,243.8,0.0,conventional,Boston,1.02
8114,2,2016-12-11,6248.59,112.62,1368.33,0.0,4767.64,881.26,3886.38,0.0,organic,Indianapolis,1.09
8115,36,2017-04-23,3343.82,0.0,1507.19,0.0,1836.63,336.67,1499.96,0.0,organic,Louisville,1.59
8116,45,2015-02-08,9271.68,2240.97,2867.38,0.0,4163.33,4163.33,0.0,0.0,organic,WestTexNewMexico,1.66
8117,6,2018-02-11,14630.14,919.6,20.32,0.0,13690.22,13683.55,6.67,0.0,organic,Pittsburgh,1.34
8118,28,2015-06-14,3021825.81,1910736.86,315079.1,46585.63,749424.22,611440.68,137878.92,104.62,conventional,Southeast,1.15
8119,33,2017-05-14,196829.3,67091.48,10233.19,147.73,119356.9,89952.04,29354.55,50.31,conventional,StLouis,1.3
8120,0,2015-12-27,25732.69,9112.06,5396.93,486.56,10737.14,9824.23,912.91,0.0,organic,Southeast,1.7
8121,21,2017-08-06,72075.29,3899.19,18435.36,158.28,49582.46,49486.44,96.02,0.0,organic,NewYork,1.91
8122,40,2016-03-20,31916.68,5059.5,14570.79,2250.46,10035.93,9224.95,810.98,0.0,organic,NewYork,1.92
8123,0,2016-12-25,1126850.62,571303.56,238201.66,3257.69,314087.71,144114.79,169972.92,0.0,conventional,Houston,0.72
8124,35,2015-04-26,16289.6,256.76,13336.25,0.0,2696.59,563.33,2133.26,0.0,organic,CincinnatiDayton,1.36
8125,5,2015-11-22,311784.91,194667.16,39338.15,57.68,77721.92,46934.42,30787.5,0.0,conventional,Tampa,0.97
8126,25,2015-07-05,1014.02,1.24,64.68,0.0,948.1,948.1,0.0,0.0,organic,Syracuse,1.84
8127,30,2016-05-29,64136.98,16063.33,11346.0,407.65,36320.0,32373.57,3946.43,0.0,organic,Southeast,1.41
8128,12,2016-10-02,7328.91,61.79,3168.72,6.91,4091.49,3937.98,153.51,0.0,organic,HartfordSpringfield,2.33
8129,51,2017-01-08,17989.43,1325.19,7679.48,444.8,8539.96,8534.42,5.54,0.0,organic,BaltimoreWashington,1.85
8130,1,2017-12-24,292291.1,178469.57,21232.36,779.89,91809.28,60988.48,30820.8,0.0,conventional,Orlando,1.39
8131,10,2016-10-16,48889.9,16501.32,19.65,0.0,32368.93,32358.93,10.0,0.0,organic,Houston,0.89
8132,14,2017-09-24,205976.51,129861.05,22072.72,19.0,54023.74,44407.6,9616.14,0.0,conventional,NewOrleansMobile,1.7
8133,41,2017-03-19,141712.21,1749.65,70210.67,23436.73,46315.16,30574.0,6156.07,9585.09,conventional,GrandRapids,1.73
8134,8,2016-10-30,3023.03,433.89,62.36,0.0,2526.78,200.0,2326.78,0.0,organic,Tampa,1.47
8135,41,2016-03-13,103718.78,10673.61,21146.55,1754.74,70143.88,53467.97,16675.91,0.0,organic,Northeast,1.75
8136,29,2017-06-11,9586.49,285.37,4582.85,302.45,4415.82,4415.82,0.0,0.0,organic,Charlotte,2.15
8137,37,2017-04-16,6470.01,1059.73,2846.32,0.0,2563.96,2400.84,163.12,0.0,organic,StLouis,2.03
8138,6,2018-02-11,22495.69,0.0,176.23,0.0,22319.46,22319.46,0.0,0.0,organic,NorthernNewEngland,1.39
8139,27,2017-06-25,15691.4,5755.58,6914.77,0.0,3021.05,3010.92,10.13,0.0,organic,SanFrancisco,2.66
8140,35,2016-04-24,33498.69,19534.98,9311.09,0.0,4652.62,1072.85,3579.77,0.0,organic,PhoenixTucson,1.39
8141,3,2016-12-04,13989.25,947.03,6090.79,266.84,6684.59,6684.59,0.0,0.0,organic,BaltimoreWashington,2.15
8142,19,2017-08-20,1096227.54,458024.37,216584.11,1575.76,420043.3,230159.82,189883.48,0.0,conventional,Houston,1.01
8143,16,2017-09-10,4093.34,195.54,665.8,0.0,3232.0,2181.65,1050.35,0.0,organic,Jacksonville,2.35
8144,15,2017-09-17,17292.22,521.38,5064.08,0.0,11706.76,4932.3,6774.46,0.0,organic,Atlanta,2.54
8145,20,2015-08-09,186733.16,4807.41,120579.39,8389.85,52956.51,49559.83,3294.27,102.41,conventional,GrandRapids,1.08
8146,51,2016-01-03,4884.82,156.67,2420.08,558.31,1749.76,1386.15,363.61,0.0,organic,RaleighGreensboro,1.68
8147,39,2017-04-02,81276.27,5032.45,22665.95,855.1,52722.77,21004.95,31717.82,0.0,organic,Plains,1.55
8148,18,2017-08-27,229748.3,133655.24,27697.42,188.82,68206.82,58890.86,5129.29,4186.67,conventional,NewOrleansMobile,1.46
8149,12,2015-10-04,269072.2,69916.72,154943.93,5551.93,38659.62,30931.87,7727.75,0.0,conventional,LasVegas,0.97
8150,21,2015-08-02,2728.36,69.63,198.74,11.44,2448.55,2448.55,0.0,0.0,organic,HarrisburgScranton,1.96
8151,28,2016-06-12,414532.49,162656.29,38374.42,38384.9,175116.88,160647.51,1915.84,12553.53,conventional,Detroit,0.98
8152,25,2017-07-09,39591.12,8288.59,577.48,0.0,30725.05,30660.35,64.7,0.0,organic,DallasFtWorth,1.06
8153,12,2017-10-08,1164140.49,100744.58,231652.64,1224.99,830309.99,771846.48,58417.76,45.75,organic,TotalUS,1.9
8154,25,2016-07-03,3479.9,0.0,1644.42,0.0,1835.48,133.33,1702.15,0.0,organic,Louisville,1.05
8155,3,2015-12-06,171195.76,25260.16,99013.86,118.19,46803.55,46345.26,458.29,0.0,conventional,HarrisburgScranton,1.1
8156,1,2018-03-18,759157.5,66714.53,222709.52,18614.12,451119.33,144978.05,305017.82,1123.46,conventional,Portland,1.04
8157,29,2017-06-11,4577.12,933.06,206.39,0.0,3437.67,3434.34,3.33,0.0,organic,Tampa,1.86
8158,48,2017-01-29,381506.2,125847.46,70435.94,6902.42,178320.38,174385.95,3782.91,151.52,conventional,Detroit,1.01
8159,2,2017-12-17,24904.99,12.88,1538.66,0.0,23353.45,19173.91,4179.54,0.0,organic,Boston,1.82
8160,41,2017-03-19,262116.19,71290.38,45054.51,26987.7,118783.6,101931.36,3247.87,13604.37,conventional,Detroit,1.48
8161,27,2016-06-19,244706.99,70317.09,133145.27,206.8,41037.83,17327.6,23710.23,0.0,organic,West,1.49
8162,49,2015-01-18,1459.37,1054.78,17.92,0.0,386.67,386.67,0.0,0.0,organic,MiamiFtLauderdale,1.87
8163,18,2016-08-21,7470.66,376.97,300.68,10.04,6782.97,6771.34,11.63,0.0,organic,HarrisburgScranton,1.56
8164,6,2015-11-15,732695.38,483180.55,155778.7,12780.68,80955.45,77112.29,3843.16,0.0,conventional,WestTexNewMexico,0.71
8165,37,2016-04-10,261081.39,106314.87,54201.27,196.31,100368.94,19744.98,79967.02,656.94,conventional,Jacksonville,0.8
8166,30,2015-05-31,4539.36,860.47,3616.2,1.89,60.8,0.0,60.8,0.0,organic,Spokane,1.55
8167,2,2016-12-11,2516.58,104.97,5.83,0.0,2405.78,1660.41,745.37,0.0,organic,NewOrleansMobile,1.51
8168,9,2016-10-23,101890.97,35139.81,36768.19,153.5,29829.47,15072.18,14757.29,0.0,organic,West,1.92
8169,29,2016-06-05,1182841.54,555561.07,242491.36,110457.58,274331.53,92784.25,170943.95,10603.33,conventional,Houston,0.85
8170,3,2015-12-06,4854.67,137.97,185.9,3.2,4527.6,415.87,4111.73,0.0,organic,HarrisburgScranton,1.3
8171,30,2016-05-29,832869.55,145240.16,204586.42,19960.09,463082.88,459278.33,3483.65,320.9,conventional,Portland,0.77
8172,0,2017-12-31,152399.77,2528.46,37771.11,861.76,111238.44,102542.42,8696.02,0.0,organic,Midsouth,1.6
8173,37,2016-04-10,1179603.03,108747.34,400281.85,12154.73,658419.11,368458.82,289960.29,0.0,organic,TotalUS,1.26
8174,44,2015-02-22,1863.24,955.93,49.18,4.8,853.33,853.33,0.0,0.0,organic,Jacksonville,1.77
8175,23,2016-07-17,1070350.11,542103.44,210287.21,7622.87,310336.59,303925.61,2984.62,3426.36,conventional,DallasFtWorth,0.96
8176,7,2016-11-06,25232.75,3622.93,7495.74,5.0,14109.08,344.46,13764.62,0.0,organic,Portland,1.79
8177,33,2015-05-10,160570.28,77103.7,70434.57,0.0,13032.01,13032.01,0.0,0.0,organic,California,1.4
8178,43,2016-02-28,253489.72,108080.92,43494.21,217.74,101696.85,23364.69,78332.16,0.0,conventional,Jacksonville,0.77
8179,5,2017-11-26,170412.0,45363.0,56764.0,3742.0,64544.0,61925.0,2619.0,0.0,conventional,Charlotte,1.4
8180,23,2017-07-23,971350.62,149313.58,353625.53,13389.27,455022.24,86886.46,368135.78,0.0,conventional,Denver,1.15
8181,4,2016-11-27,63734.67,7949.89,22176.16,6.27,33602.35,28969.13,4633.22,0.0,organic,LosAngeles,1.64
8182,32,2017-05-21,3897.02,15.84,659.85,0.0,3221.33,557.73,2663.6,0.0,organic,Boise,1.27
8183,42,2015-03-08,2708.59,1060.0,15.26,0.0,1633.33,1633.33,0.0,0.0,organic,MiamiFtLauderdale,1.69
8184,46,2015-02-08,1180723.02,525259.71,535768.93,5175.33,114519.05,103507.51,11011.54,0.0,conventional,Houston,0.7
8185,4,2018-02-25,230229.94,105794.31,10432.01,350.86,113652.76,83854.53,27860.65,1937.58,conventional,Nashville,1.08
8186,6,2016-11-13,10725.45,3.64,231.57,0.0,10490.24,10490.24,0.0,0.0,organic,NorthernNewEngland,1.79
8187,24,2015-07-12,3105.97,43.77,1060.84,0.0,2001.36,625.97,1375.39,0.0,organic,Indianapolis,1.19
8188,10,2017-10-22,168237.31,44543.75,65040.05,4652.86,54000.65,50704.73,3295.92,0.0,conventional,Charlotte,1.64
8189,49,2017-01-22,35076.15,8152.04,748.06,0.0,26176.05,26176.05,0.0,0.0,organic,Houston,0.94
8190,44,2016-02-21,193132.2,36397.39,86393.95,19834.26,50506.6,45927.0,4579.6,0.0,conventional,Charlotte,1.07
8191,8,2018-01-28,20073.36,738.01,3026.96,0.0,16298.93,12972.63,3326.3,0.0,organic,Detroit,1.29
8192,47,2017-02-05,645655.16,77182.34,383060.06,58041.56,127371.2,111889.17,13700.39,1781.64,conventional,Philadelphia,1.28
8193,0,2018-03-25,23169.17,371.93,239.04,9.87,22548.33,22545.0,3.33,0.0,organic,HarrisburgScranton,1.36
8194,32,2017-05-21,481522.42,164861.65,134099.68,20302.32,162258.77,158571.01,65.33,3622.43,conventional,SanDiego,1.27
8195,50,2017-01-01,15307.87,867.66,3434.02,37.3,10968.89,10815.88,153.01,0.0,organic,WestTexNewMexico,1.28
8196,30,2016-05-29,691344.07,267460.99,154238.9,246.79,269397.39,77155.12,186791.99,5450.28,conventional,Atlanta,0.78
8197,31,2017-05-28,7101.2,1104.19,125.33,0.0,5871.68,4797.54,1074.14,0.0,organic,Tampa,1.79
8198,36,2016-04-17,70543.09,880.43,39173.25,3.0,30486.41,30486.41,0.0,0.0,conventional,Syracuse,1.21
8199,8,2017-11-05,323634.05,204472.52,30501.48,696.02,87964.03,54636.63,33327.4,0.0,conventional,Tampa,1.48
8200,36,2017-04-23,8616.1,195.2,4322.55,0.0,4098.35,1158.88,2939.47,0.0,organic,CincinnatiDayton,1.92
8201,52,2017-01-01,19910.51,7268.66,10452.56,0.0,2189.29,2189.29,0.0,0.0,organic,SanFrancisco,2.54
8202,2,2015-12-13,207627.79,51042.68,86614.43,24041.02,45929.66,45573.83,355.83,0.0,conventional,RaleighGreensboro,0.98
8203,51,2016-01-03,274498.01,159513.2,40902.35,352.6,73729.86,65954.52,7775.34,0.0,conventional,NewOrleansMobile,0.86
8204,43,2016-02-28,154967.56,48902.44,41405.76,28499.61,36159.75,22422.88,10262.4,3474.47,conventional,Columbus,1.03
8205,39,2017-04-02,52873.83,13047.37,55.35,0.0,39771.11,39629.89,141.22,0.0,organic,Houston,0.92
8206,0,2018-03-25,483124.53,43595.07,365913.24,1529.8,72086.42,34546.13,36509.18,1031.11,conventional,NorthernNewEngland,1.46
8207,26,2017-07-02,189413.48,113926.84,18894.24,122.11,56470.29,31305.74,20128.72,5035.83,conventional,Jacksonville,1.41
8208,37,2017-04-16,203220.34,48494.75,77380.84,7459.86,69884.89,66436.6,3448.29,0.0,conventional,Charlotte,1.56
8209,15,2017-09-17,8579.11,117.04,2557.35,0.0,5904.72,1778.3,4126.42,0.0,organic,Nashville,2.19
8210,28,2015-06-14,1353850.06,1046887.77,180388.89,4263.45,122309.95,94240.24,28069.71,0.0,conventional,PhoenixTucson,0.53
8211,28,2015-06-14,3099.58,911.46,2160.38,0.0,27.74,0.0,27.74,0.0,organic,Spokane,1.88
8212,47,2017-02-05,212143.72,75074.86,76042.48,151.02,60875.36,59129.65,1337.38,408.33,conventional,Roanoke,0.97
8213,34,2016-05-01,8833.79,250.93,4755.75,276.15,3550.96,2973.38,577.58,0.0,organic,RichmondNorfolk,1.37
