"No.","Time","Source","Destination","Protocol","Length","Info"
"11765","2645.179330","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb8b6 No such name A d33d56C4ZAOZX.tentopspot.net SOA a.gtld-servers.net"
"11766","2645.237185","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcace No such name A d33d48WY5LUOB.tentopspot.net SOA a.gtld-servers.net"
"11767","2645.477448","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x00f3 No such name A d33d44QXIIDDN.tentopspot.net SOA a.gtld-servers.net"
"11768","2645.791128","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xde09 No such name A d33d585XGI2LN.tentopspot.net SOA a.gtld-servers.net"
"11769","2646.101658","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xdc4d No such name A d33d43MVXHI5L.tentopspot.net SOA a.gtld-servers.net"
"11770","2646.159172","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4c9e No such name A d33d58NEBSWOZ.tentopspot.net SOA a.gtld-servers.net"
"11771","2646.512128","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfffd No such name A d33d10LTORQXG.tentopspot.net SOA a.gtld-servers.net"
"11772","2646.777248","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0608 No such name A d33d46LRANRXX.tentopspot.net SOA a.gtld-servers.net"
"11773","2647.124050","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x81c2 No such name A d33d32EZLNEBU.tentopspot.net SOA a.gtld-servers.net"
"11774","2647.432029","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7167 No such name A d33d47XA43VNU.tentopspot.net SOA a.gtld-servers.net"
"11775","2647.738531","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcb3a No such name A d33d54QGI33MN.tentopspot.net SOA a.gtld-servers.net"
"11776","2647.755937","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd13e No such name A d33d155ZCA43J.tentopspot.net SOA a.gtld-servers.net"
"11777","2648.044712","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1e7c No such name A d33d60OQQGC3L.tentopspot.net SOA a.gtld-servers.net"
"11778","2648.354099","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3967 No such name A d33d58FOQWCAQ.tentopspot.net SOA a.gtld-servers.net"
"11779","2648.659594","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x41d3 No such name A d33d64KCINCEK.tentopspot.net SOA a.gtld-servers.net"
"11780","2648.966663","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0c3d No such name A d33d44RSHJBEU.tentopspot.net SOA a.gtld-servers.net"
"11781","2649.272596","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x07a3 No such name A d33d13US2MJVH.tentopspot.net SOA a.gtld-servers.net"
"11782","2649.579199","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x347d No such name A d33d19E6UCRKJ.tentopspot.net SOA a.gtld-servers.net"
"11783","2649.888072","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x38be No such name A d33d48JVIVKWK.tentopspot.net SOA a.gtld-servers.net"
"11784","2650.196218","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4f4e No such name A d33d325MFSWRQ.tentopspot.net SOA a.gtld-servers.net"
"11785","2650.504605","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8b61 No such name A d33d33GEZDGNB.tentopspot.net SOA a.gtld-servers.net"
"11786","2650.811375","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8b41 No such name A d33d07VGY3TQO.tentopspot.net SOA a.gtld-servers.net"
"11787","2650.869726","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc67b No such name A d33d57LBMJRWI.tentopspot.net SOA a.gtld-servers.net"
"11788","2651.089423","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x802d No such name A d33d62ZLGM5UG.tentopspot.net SOA a.gtld-servers.net"
"11789","2651.143143","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1519 No such name A d33d44S2TLNRW.tentopspot.net SOA a.gtld-servers.net"
"11790","2651.425807","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2554 No such name A d33d34W433QOF.tentopspot.net SOA a.gtld-servers.net"
"11791","2651.732304","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfc73 No such name A d33d18ZHG5DVO.tentopspot.net SOA a.gtld-servers.net"
"11792","2652.037079","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3c5c No such name A d33d22Z3XQ6L2.tentopspot.net SOA a.gtld-servers.net"
"11793","2652.449948","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0ed2 No such name A d33d28FMXSA3L.tentopspot.net SOA a.gtld-servers.net"
"11794","2652.753560","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x027b No such name A d33d57BMVRWK3.tentopspot.net SOA a.gtld-servers.net"
"11795","2653.061554","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x43c2 No such name A d33d03TBOMQHM.tentopspot.net SOA a.gtld-servers.net"
"11796","2653.116030","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x91e7 No such name A d33d4633MOV2H.tentopspot.net SOA a.gtld-servers.net"
"11797","2653.169513","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xec78 No such name A d33d33AYLUEBR.tentopspot.net SOA a.gtld-servers.net"
"11798","2653.231712","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x659e No such name A d33d23W63TENF.tentopspot.net SOA a.gtld-servers.net"
"11799","2653.574554","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x886c No such name A d33d28WWK3TUO.tentopspot.net SOA a.gtld-servers.net"
"11800","2653.628980","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9380 No such name A d33d08VWSAZLH.tentopspot.net SOA a.gtld-servers.net"
"11801","2653.674763","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x29c1 No such name A d33d47MVZXIYL.tentopspot.net SOA a.gtld-servers.net"
"11802","2653.725972","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb440 No such name A d33d55TFYQHAZ.tentopspot.net SOA a.gtld-servers.net"
"11803","2653.784940","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3f32 No such name A d33d36LMNRSW4.tentopspot.net SOA a.gtld-servers.net"
"11804","2654.070902","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb714 No such name A d33d625DFONYX.tentopspot.net SOA a.gtld-servers.net"
"11805","2654.124459","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9686 No such name A d33d13KZJAOZU.tentopspot.net SOA a.gtld-servers.net"
"11806","2654.495196","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb068 No such name A d33d54XIYLFEB.tentopspot.net SOA a.gtld-servers.net"
"11807","2654.551267","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc271 No such name A d33d23YG64TUO.tentopspot.net SOA a.gtld-servers.net"
"11808","2654.905596","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x23d7 No such name A d33d38RUXI33S.tentopspot.net SOA a.gtld-servers.net"
"11809","2655.213711","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9e7b No such name A d33d29EB2HK4T.tentopspot.net SOA a.gtld-servers.net"
"11810","2655.518958","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0d57 No such name A d33d30QNFZSYI.tentopspot.net SOA a.gtld-servers.net"
"11811","2655.827642","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x05fb No such name A d33d39DTMVSCA.tentopspot.net SOA a.gtld-servers.net"
"11812","2656.132758","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb3f1 No such name A d33d19ZTBMNUW.tentopspot.net SOA a.gtld-servers.net"
"11813","2656.545207","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf710 No such name A d33d41Y2LTNFZ.tentopspot.net SOA a.gtld-servers.net"
"11814","2656.848977","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6592 No such name A d33d16SA2LQON.tentopspot.net SOA a.gtld-servers.net"
"11815","2656.903812","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc1b5 No such name A d33d602W2LRAM.tentopspot.net SOA a.gtld-servers.net"
"11816","2657.166190","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3bc7 No such name A d33d42R2WS4ZA.tentopspot.net SOA a.gtld-servers.net"
"11817","2657.513315","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7fad No such name A d33d44OZSWYID.tentopspot.net SOA a.gtld-servers.net"
"11818","2657.873682","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8124 No such name A d33d40JNZ2GK4.tentopspot.net SOA a.gtld-servers.net"
"11819","2657.931824","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf29d No such name A d33d43TEOVWSA.tentopspot.net SOA a.gtld-servers.net"
"11820","2658.285518","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xdc31 No such name A d33d523LJFQQG.tentopspot.net SOA a.gtld-servers.net"
"11821","2658.345439","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7cd3 No such name A d33d27C5BAMRQ.tentopspot.net SOA a.gtld-servers.net"
"11822","2658.694746","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xab6b No such name A d33d24XA2LCOV.tentopspot.net SOA a.gtld-servers.net"
"11823","2659.002805","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xec12 No such name A d33d02ZSAYLVM.tentopspot.net SOA a.gtld-servers.net"
"11824","2659.062035","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe77d No such name A d33d6252WKLRA.tentopspot.net SOA a.gtld-servers.net"
"11825","2659.411274","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9885 No such name A d33d47NVXXEYT.tentopspot.net SOA a.gtld-servers.net"
"11826","2659.467543","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xab47 No such name A d33d28JEB3HK3.tentopspot.net SOA a.gtld-servers.net"
"11827","2659.718262","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc4b1 No such name A d33d25DQOV2GC.tentopspot.net SOA a.gtld-servers.net"
"11828","2660.025354","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8016 No such name A d33d595DFEB2W.tentopspot.net SOA a.gtld-servers.net"
"11829","2660.081733","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x11fd No such name A d33d41Y5DSNFR.tentopspot.net SOA a.gtld-servers.net"
"11830","2660.332809","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2d47 No such name A d33d36WSZLTEB.tentopspot.net SOA a.gtld-servers.net"
"11831","2660.618437","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1223 No such name A d33d073HK3DQO.tentopspot.net SOA a.gtld-servers.net"
"11832","2660.934137","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x29bb No such name A d33d05V2GC5DF.tentopspot.net SOA a.gtld-servers.net"
"11833","2661.459050","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xdec2 No such name A d33d34FYQGK5D.tentopspot.net SOA a.gtld-servers.net"
"11834","2662.689773","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd800 No such name A d33d49JMFWSAY.tentopspot.net SOA a.gtld-servers.net"
"11835","2662.742722","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe055 No such name A d33d41JAOF2WC.tentopspot.net SOA a.gtld-servers.net"
"11836","2662.995381","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcf2b No such name A d33d243JAMV2S.tentopspot.net SOA a.gtld-servers.net"
"11837","2663.235596","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4482 No such name A d33d63A3TJONU.tentopspot.net SOA a.gtld-servers.net"
"11838","2663.290422","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc8b5 No such name A d33d38SAZLVNF.tentopspot.net SOA a.gtld-servers.net"
"11839","2663.523682","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd314 No such name A d33d34ZW233EE.tentopspot.net SOA a.gtld-servers.net"
"11840","2663.577448","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x820d No such name A d33d34BTGC5LD.tentopspot.net SOA a.gtld-servers.net"
"11841","2663.594548","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5dd4 No such name A d33d64NFRHK4Z.tentopspot.net SOA a.gtld-servers.net"
"11842","2663.917459","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x97f2 No such name A d33d31AMFRSAY.tentopspot.net SOA a.gtld-servers.net"
"11843","2664.224166","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfac0 No such name A d33d57JANZ2W4.tentopspot.net SOA a.gtld-servers.net"
"11844","2664.529354","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0876 No such name A d33d43YZOEBSX.tentopspot.net SOA a.gtld-servers.net"
"11845","2664.777956","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcb29 No such name A d33d50I2LBNUQ.tentopspot.net SOA a.gtld-servers.net"
"11846","2665.046641","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa617 No such name A d33d59HG2LUEB.tentopspot.net SOA a.gtld-servers.net"
"11847","2665.349771","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9cf4 No such name A d33d08QW2ZLUE.tentopspot.net SOA a.gtld-servers.net"
"11848","2665.409471","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf6a3 No such name A d33d43BSXQIDF.tentopspot.net SOA a.gtld-servers.net"
"11849","2665.767168","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x36e1 No such name A d33d30OUQGY2L.tentopspot.net SOA a.gtld-servers.net"
"11850","2665.849954","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3db8 No such name A d33d62HOVWGCI.tentopspot.net SOA a.gtld-servers.net"
"11851","2665.907751","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa680 No such name A d33d03DHOJQXM.tentopspot.net SOA a.gtld-servers.net"
"11852","2666.269141","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x56e8 No such name A d33d472LEMEQH.tentopspot.net SOA a.gtld-servers.net"
"11853","2666.576338","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xdc2b No such name A d33d08A5LMOZU.tentopspot.net SOA a.gtld-servers.net"
"11854","2666.986413","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x19f4 No such name A d33d59W4YLSEB.tentopspot.net SOA a.gtld-servers.net"
"11855","2667.293363","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe98b No such name A d33d09SWOZLUE.tentopspot.net SOA a.gtld-servers.net"
"11856","2667.602513","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8639 No such name A d33d51BQWGIDV.tentopspot.net SOA a.gtld-servers.net"
"11857","2667.909487","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa5d2 No such name A d33d28OJXGCLR.tentopspot.net SOA a.gtld-servers.net"
"11858","2667.967647","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbbb1 No such name A d33d59ANRXXEZ.tentopspot.net SOA a.gtld-servers.net"
"11859","2668.021864","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0cf2 No such name A d33d04LNEBUXA.tentopspot.net SOA a.gtld-servers.net"
"11860","2668.318933","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa3e0 No such name A d33d3043VNUQG.tentopspot.net SOA a.gtld-servers.net"
"11861","2668.624133","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x54b2 No such name A d33d16I33MN5Z.tentopspot.net SOA a.gtld-servers.net"
"11862","2669.957834","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6ff8 No such name A d33d28CA43JOQ.tentopspot.net SOA a.gtld-servers.net"
"11863","2670.266401","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfa86 No such name A d33d04QGC3LFO.tentopspot.net SOA a.gtld-servers.net"
"11864","2670.572542","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xdc4c No such name A d33d36QWCAY3P.tentopspot.net SOA a.gtld-servers.net"
"11865","2670.880437","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4300 No such name A d33d18NZZWKY3.tentopspot.net SOA a.gtld-servers.net"
"11866","2671.185578","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd788 No such name A d33d28UMV2HK4.tentopspot.net SOA a.gtld-servers.net"
"11867","2671.493273","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x439d No such name A d33d23RAMFSGS.tentopspot.net SOA a.gtld-servers.net"
"11868","2671.797550","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5b69 No such name A d33d394DJONRW.tentopspot.net SOA a.gtld-servers.net"
